,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:17:13,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:17:14,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:17:15,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:17:15,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:18:16,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:18:17,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:18:18,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:18:19,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:18:19,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:18:20,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:57:43,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:57:44,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:57:45,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:57:45,Port,Name port,Port value
,D3,switch3,LOW
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:57:46,Port,Name port,Port value
,D4,switch4,LOW
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:57:47,Port,Name port,Port value
,D5,switch5,LOW
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:58:47,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:58:49,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:58:50,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:58:51,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:58:52,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:58:53,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:59:53,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:59:54,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:59:55,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:59:56,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:59:57,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 14:59:57,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:00:58,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:00:59,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:00:59,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:01:00,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:01:01,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:01:01,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:02:02,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:02:03,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:02:03,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:02:04,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:02:05,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:02:05,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:03:06,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:03:07,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:03:07,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:03:10,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:03:11,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:03:11,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:04:12,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:04:13,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:04:13,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:04:14,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:04:15,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:04:15,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:05:16,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:05:17,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:05:17,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:05:19,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:05:20,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:05:21,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:06:22,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:06:23,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:06:23,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:06:24,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:06:24,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:06:25,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:07:26,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:07:27,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:07:27,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:07:30,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:07:30,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:07:31,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:09:24,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:09:25,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:09:26,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:09:26,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:09:27,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:09:29,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:42:37,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:42:38,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:42:39,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:42:40,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:42:40,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:42:41,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:43:42,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:43:43,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:43:43,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:43:44,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:43:44,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:43:45,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:44:46,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:44:47,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:44:48,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:44:49,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:44:50,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:44:51,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:45:52,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:45:52,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:45:53,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:45:54,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:45:54,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:45:55,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:46:56,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:46:57,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:46:58,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:46:59,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:47:00,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:47:00,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:48:01,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:48:02,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:48:02,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:48:03,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:48:04,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:48:04,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:49:05,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:49:06,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:49:07,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:49:07,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:49:09,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:49:10,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:50:10,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:50:11,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:50:12,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:50:12,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:50:13,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:50:14,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:51:14,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:51:15,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:51:16,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:51:16,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:51:17,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:51:19,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:52:20,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:52:20,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:52:21,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:52:22,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:52:22,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:52:23,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:53:24,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:53:24,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:53:25,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:53:26,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:53:26,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:53:27,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:54:29,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:54:30,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:54:30,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:54:32,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:54:32,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:54:33,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:55:34,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:55:34,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:55:36,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:55:36,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:55:37,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:55:38,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:56:39,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:56:40,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:56:40,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:56:41,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:56:42,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:56:42,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:57:43,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:57:44,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:57:44,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:57:45,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:57:45,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:57:46,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:58:47,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:58:49,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:58:49,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:58:50,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:58:51,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:58:51,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:59:52,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:59:53,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:59:53,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:59:54,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:59:55,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 15:59:55,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:00:56,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:00:57,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:00:59,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:01:00,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:01:01,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:01:01,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:02:02,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:02:03,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:02:03,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:02:04,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:02:05,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:02:05,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:03:06,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:03:07,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:03:07,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:03:08,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:03:09,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:03:10,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:04:11,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:04:11,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:04:12,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:04:13,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:04:13,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:04:14,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:05:15,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:05:15,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:05:16,Port,Name port,Port value
,D2,switch2,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:05:17,Port,Name port,Port value
,D3,switch3,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:05:18,Port,Name port,Port value
,D4,switch4,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:05:21,Port,Name port,Port value
,D5,switch5,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:06:21,Port,Name port,Port value
,D0,switch,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
11/03/2021 16:06:22,Port,Name port,Port value
,D1,switch1,HIGH
,Magellan response,,
,The requested operation was succesfully.,,
